taxon	projection	kingdom	phylum	class	order	family	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
Bacteria||Verrucomicrobiota||NA||NA||NA	noneurope	Bacteria	Verrucomicrobiota	NA	NA	NA	-4.71731167664412e-05	2.60762793626483e-05	7.11899722995973e-05	-2.72291669393841e-05	9.31800097933981e-05	2.43051747811766e-05	-0.00029757456088824	0.000109603737197481
Bacteria||Verrucomicrobiota||Omnitrophia||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Omnitrophia	Incertae Sedis	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Verrucomicrobiota||Omnitrophia||Omnitrophales||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Incertae Sedis	-0.000122058937898961	-0.000285625279853031	0.000688895400454202	-0.000256407257235214	0.000714014047831133	-0.000485929694771987	-0.00155782621554459	0.000590034729056081
Bacteria||Verrucomicrobiota||Omnitrophia||Omnitrophales||NA	noneurope	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	-2.53326646568591e-05	-4.43132386447873e-05	8.54249331454071e-05	-6.92259971166034e-05	0.000173580292151783	-1.58164853386302e-05	-0.000290876865705401	1.66921107067821e-05
Bacteria||Verrucomicrobiota||Omnitrophia||Omnitrophales||Omnitrophaceae	noneurope	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	-0.000254346192414092	-0.000419093364771213	0.00135678453501668	-0.000533266875429395	0.00180386015889156	-0.000636602337659693	-0.00362964479143408	0.000917073074530774
Bacteria||Verrucomicrobiota||Omnitrophia||Omnitrophales||koll11	noneurope	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	koll11	0	0	0	0	0	0	0	0
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Arctic97B-4 marine group||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Arctic97B-4 marine group	Incertae Sedis	-3.98197958320034e-06	-5.41402909388768e-06	2.46604996071004e-05	-1.76581183341088e-06	2.56811595455788e-05	-3.77134914303286e-06	-7.51674813033538e-05	1.12071535334863e-05
Bacteria||Verrucomicrobiota||Verrucomicrobiia||B29||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	B29	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Chthoniobacterales||01D2Z36	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	01D2Z36	0	0	0	0	0	0	0	0
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Chthoniobacterales||Chthoniobacteraceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	-0.000600043659119064	-0.0011279689692782	0.00310182052223855	-0.00119358290314194	0.00323388057614611	-0.000941065422606601	-0.00716533434029774	0.00273712795273216
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Chthoniobacterales||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Chthoniobacterales||NA	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	NA	-1.07666147662027e-05	1.18373748180884e-05	4.99111654605632e-05	1.65239334552965e-05	-1.72173976362512e-06	-1.18442458412307e-06	2.43501273121798e-05	1.25683964107243e-05
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Chthoniobacterales||Terrimicrobiaceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Terrimicrobiaceae	-6.59549425567539e-05	-0.000147546547796124	0.000387812845717142	-9.87158162686272e-05	0.000395898086989608	-0.000307283945920052	-0.00104389198212512	0.000491915717836379
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Chthoniobacterales||Xiphinematobacteraceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Xiphinematobacteraceae	-0.000154642064471888	-0.00031815665219616	0.00106224292792718	-0.000209931771987392	0.00104125240424154	-0.000352028362069534	-0.00257222581959364	0.00083595669851819
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Incertae Sedis	Incertae Sedis	-3.20040593027496e-05	-4.55822870110617e-05	0.000101268093195581	-0.00010022280776187	5.8473048479815e-05	1.21929463322875e-05	-0.000420194502738989	0.000107488305051941
Bacteria||Verrucomicrobiota||Verrucomicrobiia||LD1-PB3||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	LD1-PB3	Incertae Sedis	-3.56957848189996e-05	-4.52546569201353e-05	0.000190293033807789	-4.81630763735382e-05	0.000292644086557172	-2.09447671131352e-05	-0.000496298900749981	0.000117433226902503
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Methylacidiphilales||Methylacidiphilaceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Methylacidiphilales	Methylacidiphilaceae	-6.39578142135182e-05	-0.000120325782430576	0.000344761646722422	-0.000123358733926089	0.000260219696716838	-0.000185801389422556	-0.000827044540628433	0.000238360145172525
Bacteria||Verrucomicrobiota||Verrucomicrobiia||NA||NA	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	NA	NA	-0.000280430437156792	1.03724058637185e-05	0.000578493727292988	-0.000238822995688924	0.000741538846852569	0.000375239028020347	-0.000156572165342073	-2.40279895145705e-05
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Opitutales||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Incertae Sedis	-0.000484831038764237	-2.03461015606185e-05	0.000210636026155589	-0.000341398708288243	-0.000202312529181552	0.000805062358299132	-0.00075178540493763	0.000900086710781914
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Opitutales||NA	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	NA	-0.000660030670522105	0.000722005365200609	0.000390133307479519	7.0495562604665e-05	0.000312919431698966	0.00182180322398491	-0.000357980957096475	-0.000426580738109411
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Opitutales||Opitutaceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	-0.000615942877044242	-0.00111015192828241	0.00340382754666481	-0.00101596582944417	0.00482367138727416	-0.000973990266480457	-0.00906127313099766	0.00210551951919318
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Opitutales||Puniceicoccaceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	-0.00735254315012722	0.00676556166406952	0.00826933451651586	-0.00151882365221598	0.00283249448929516	0.0203647099728063	-0.00235792631204287	-0.00460579333333277
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Pedosphaerales||Pedosphaeraceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	-0.000773522961354337	-0.00126832046501932	0.00393163253694798	-0.00131689994399065	0.00427613315298619	-0.00143185195474166	-0.00905753584802396	0.00349017604408921
Bacteria||Verrucomicrobiota||Verrucomicrobiia||S-BQ2-57 soil group||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	S-BQ2-57 soil group	Incertae Sedis	-1.59471934413128e-05	-3.67844589759239e-05	5.22843523447495e-05	-3.44202586058022e-05	9.64895691597707e-05	-1.25367874487628e-05	-0.000160225851248752	4.51126858587465e-05
Bacteria||Verrucomicrobiota||Verrucomicrobiia||UA11||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	UA11	Incertae Sedis	-1.17072876442711e-05	-5.21137350201426e-05	1.48738196353653e-05	-6.24343744339566e-05	0.000105800591782786	-4.3669749733536e-05	-8.03074783681999e-05	4.63874740951437e-05
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Verrucomicrobiales||Akkermansiaceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	0.00614173943552809	-0.011846188742482	0.0543820151434021	-0.0111016056983116	-0.0115872414238273	-0.103462245784618	0.00249878496747873	-0.00765446172574264
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Verrucomicrobiales||DEV007	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	-0.000345225627542883	-0.000169189253200494	0.000320660261464677	-0.000263337796368659	0.000474902264026745	0.000340242934706824	-0.00143622742766861	0.000800242889165183
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Verrucomicrobiales||Incertae Sedis	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Verrucomicrobiales||NA	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	NA	-0.00023869889824312	4.55585066408643e-06	-0.000129246716475455	-0.00015779377701531	0.000168200658765398	0.000723064859109367	-0.000510794743044019	0.000143854487945448
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Verrucomicrobiales||Rubritaleaceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	-0.0010352558022909	-0.00100307363531875	0.00306912031131052	-0.00131773889036233	0.00321404715749398	-0.000819181420426871	-0.00945668595047834	0.00396216576200254
Bacteria||Verrucomicrobiota||Verrucomicrobiia||Verrucomicrobiales||Verrucomicrobiaceae	noneurope	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	-0.000323712485377224	-0.000597401342036357	0.00157142675740439	-0.000201090409628546	0.00200184177451495	-0.000711567978022823	-0.00395040527501742	0.00111861379371147
Bacteria||WOR-1||Incertae Sedis||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	WOR-1	Incertae Sedis	Incertae Sedis	Incertae Sedis	-6.64812920096744e-06	-6.25547510397112e-06	6.5786161434415e-05	-3.20607320048351e-06	7.13789916568819e-05	-4.86266303718728e-06	-0.000190548181332556	6.75036184009761e-05
Bacteria||WS1||Incertae Sedis||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	WS1	Incertae Sedis	Incertae Sedis	Incertae Sedis	-1.12312674347044e-05	-4.34279497536913e-05	0.000107404861202376	-2.54767887886249e-05	0.000109649498066155	-6.41026271384923e-05	-0.00028278283053432	0.000126498836153965
Bacteria||WS2||Incertae Sedis||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	WS2	Incertae Sedis	Incertae Sedis	Incertae Sedis	-1.4146902595843e-05	-2.05514573281178e-05	6.60717585085478e-05	-6.90469073029237e-06	4.33867055218713e-05	-2.16243238256487e-05	-0.000133653475842658	4.79524135581704e-05
Bacteria||WS4||Incertae Sedis||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	WS4	Incertae Sedis	Incertae Sedis	Incertae Sedis	-1.47119047990645e-05	-2.02864815246712e-05	7.02384808368812e-05	-2.56539008016984e-05	5.66722137302888e-05	7.41479296425371e-06	-0.000141857005667058	6.70644511162074e-05
Bacteria||Zixibacteria||Incertae Sedis||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	Zixibacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	-0.000286443581144937	-0.000324238063070346	0.0014819639315004	-0.00043117567515614	0.00199462292697944	-0.000304243734368767	-0.00401323928565352	0.00107300115412536
Eukaryota||NA||NA||NA||NA	noneurope	Eukaryota	NA	NA	NA	NA	-0.000737697989616858	-0.000227361976921956	0.000689386012401733	-0.000308407003204472	0.00102990029491683	0.000408776261711618	-0.000819292886729246	0.00118019266093646
NA||NA||NA||NA||NA	noneurope	NA	NA	NA	NA	NA	-0.00908664894894888	-0.00257798673711299	0.00326424379686363	-0.00853514499842055	-0.000857576925069568	0.0146297152717116	0.00642011978732821	0.00126806398549924
Archaea||Aenigmarchaeota||Aenigmarchaeia||Aenigmarchaeales||Incertae Sedis	csese_asia	Archaea	Aenigmarchaeota	Aenigmarchaeia	Aenigmarchaeales	Incertae Sedis	8.00662653693977e-19	2.62618357225918e-19	-9.33338542948128e-19	1.37777724271972e-18	-1.81346362936578e-18	-2.51526487223041e-19	2.54499808884618e-19	-2.66876159736816e-18
Archaea||Aenigmarchaeota||Deep Sea Euryarchaeotic Group(DSEG)||Incertae Sedis||Incertae Sedis	csese_asia	Archaea	Aenigmarchaeota	Deep Sea Euryarchaeotic Group(DSEG)	Incertae Sedis	Incertae Sedis	0	9.71445146547012e-17	1.66533453693773e-16	0	-1.38777878078145e-16	5.20417042793042e-17	8.67361737988404e-17	-5.55111512312578e-17
Archaea||Altiarchaeota||Altiarchaeia||Altiarchaeales||Altiarchaeaceae	csese_asia	Archaea	Altiarchaeota	Altiarchaeia	Altiarchaeales	Altiarchaeaceae	-2.12588874394237e-05	-1.86199566804789e-05	-8.79974814088358e-05	-2.31036049379713e-05	9.85191250413853e-05	2.78074856971851e-05	-8.42746666090168e-05	-4.09554451995808e-05
Archaea||Asgardarchaeota||Incertae Sedis||Incertae Sedis||Incertae Sedis	csese_asia	Archaea	Asgardarchaeota	Incertae Sedis	Incertae Sedis	Incertae Sedis	4.16333634234434e-17	-2.77555756156289e-16	3.33066907387547e-16	-6.10622663543836e-16	5.55111512312578e-17	2.18575157973078e-16	1.73472347597681e-17	-1.38777878078145e-16
Archaea||Asgardarchaeota||Lokiarchaeia||Incertae Sedis||Incertae Sedis	csese_asia	Archaea	Asgardarchaeota	Lokiarchaeia	Incertae Sedis	Incertae Sedis	0	-2.22044604925031e-16	-1.94289029309402e-16	6.93889390390723e-17	2.22044604925031e-16	-5.82867087928207e-16	1.36002320516582e-15	-6.10622663543836e-16
Archaea||Halobacteriota||ANME-1||ANME-1b||Incertae Sedis	csese_asia	Archaea	Halobacteriota	ANME-1	ANME-1b	Incertae Sedis	-4.33680868994202e-19	-5.55111512312578e-17	-5.55111512312578e-17	-1.11022302462516e-16	7.63278329429795e-17	-1.70002900645727e-16	-1.45716771982052e-16	-2.77555756156289e-16
Archaea||Halobacteriota||Archaeoglobi||Archaeoglobales||Archaeoglobaceae	csese_asia	Archaea	Halobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	-5.42101086242752e-20	5.55111512312578e-17	-3.33066907387547e-16	-8.32667268468867e-17	-2.77555756156289e-16	1.73472347597681e-16	-3.60822483003176e-16	-2.22044604925031e-16
Archaea||Halobacteriota||Halobacteria||Halobacterales||Halobacteriaceae	csese_asia	Archaea	Halobacteriota	Halobacteria	Halobacterales	Halobacteriaceae	-0.000513405017814688	0.000170614837874446	-0.000516151042348534	-0.000679941938732553	-9.77894677332836e-05	-3.71145602574216e-05	0.000133412530113113	-0.000444609937413853
Archaea||Halobacteriota||Halobacteria||Halobacterales||Halococcaceae	csese_asia	Archaea	Halobacteriota	Halobacteria	Halobacterales	Halococcaceae	-5.56242451799259e-05	-5.19441947278787e-05	-0.000501116913408595	0.000169595919997434	0.000294398289484299	0.000120596175277293	-7.70340870701186e-05	-0.000217469538157836
Archaea||Halobacteriota||Halobacteria||Halobacterales||Haloferacaceae	csese_asia	Archaea	Halobacteriota	Halobacteria	Halobacterales	Haloferacaceae	-0.000359974803717902	-0.000812978103405225	-0.00202716562330324	0.000693210804844441	-0.000222283704736592	0.000593359138228278	0.00160453801438781	0.000954135226319763
Archaea||Halobacteriota||Halobacteria||Halobacterales||Halomicrobiaceae	csese_asia	Archaea	Halobacteriota	Halobacteria	Halobacterales	Halomicrobiaceae	1.51943430236133e-06	-0.000623605770095642	-0.00102281500720704	0.000386389535776396	1.36607205654948e-05	2.33433020191409e-07	0.00206911016620689	0.00136287199915186
Archaea||Halobacteriota||Halobacteria||Halobacterales||Incertae Sedis	csese_asia	Archaea	Halobacteriota	Halobacteria	Halobacterales	Incertae Sedis	-1.09110003333442e-05	-1.52878792006648e-05	-0.000190498797746238	7.05162338532307e-05	7.82508979671817e-05	6.26343462125645e-05	-7.91684171762008e-05	-6.65643537608729e-05
Archaea||Halobacteriota||Halobacteria||Halobacterales||NA	csese_asia	Archaea	Halobacteriota	Halobacteria	Halobacterales	NA	-5.01732227786287e-05	-0.00022688083260551	-0.00111272623440888	0.000532102453329796	-0.00063670078545848	0.00121161895567967	0.00155835722884823	-9.71710365772205e-05
Archaea||Halobacteriota||Incertae Sedis||Incertae Sedis||Incertae Sedis	csese_asia	Archaea	Halobacteriota	Incertae Sedis	Incertae Sedis	Incertae Sedis	0	6.61744490042422e-24	6.7762635780344e-21	0	3.46944695195361e-18	6.10622663543836e-16	-1.11022302462516e-16	3.19189119579733e-16
Archaea||Halobacteriota||Methanocellia||Methanocellales||Incertae Sedis	csese_asia	Archaea	Halobacteriota	Methanocellia	Methanocellales	Incertae Sedis	-1.41743538374265e-05	-3.54689962539416e-06	-0.000162793213750589	3.5965576583696e-05	0.000105037083335421	1.3506859118495e-05	-0.000124851926600111	-3.80703742427352e-05
Archaea||Halobacteriota||Methanocellia||Methanocellales||Methanocellaceae	csese_asia	Archaea	Halobacteriota	Methanocellia	Methanocellales	Methanocellaceae	-1.67664179049032e-05	-4.02688811086643e-05	-9.04673690899482e-05	2.15493933226966e-05	4.33328849420902e-05	1.2882792809199e-06	-8.01207398863912e-05	3.85018693420114e-05
Archaea||Halobacteriota||Methanomicrobia||Methanomicrobiales||Incertae Sedis	csese_asia	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Incertae Sedis	-3.27922735062375e-05	3.16654377595729e-05	-0.000152657153577218	3.80117795851103e-05	8.11693242505642e-05	5.97700708443727e-05	-9.17332340637511e-05	1.15120814547787e-05
Archaea||Halobacteriota||Methanomicrobia||Methanomicrobiales||Methanocorpusculaceae	csese_asia	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	-0.000809376894138966	0.000305106977969808	-0.00134601126979611	-0.000922682627188093	-0.00142081837759006	-0.000766958063275147	-0.00142697855332596	0.00233647348505017
Archaea||Halobacteriota||Methanomicrobia||Methanomicrobiales||Methanomicrobiaceae	csese_asia	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	2.66628146380806e-06	-2.69968508272571e-05	-0.000123986832865742	0.000102173801299724	5.37218620631454e-05	0.000261586079025572	-6.57544317965442e-06	-0.000172784407612925
Archaea||Halobacteriota||Methanomicrobia||Methanomicrobiales||Methanoregulaceae	csese_asia	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	4.54264498595486e-05	-5.38595971133257e-05	0.000126972749356964	-0.000109862216285979	-0.000106828455172758	-3.16943583413085e-05	0.000126335627017148	-0.000215531075097392
Archaea||Halobacteriota||Methanomicrobia||Methanomicrobiales||Methanospirillaceae	csese_asia	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	2.16412849662435e-05	-9.68550940775567e-06	5.82990951881456e-05	2.9618691795255e-05	-3.83266501448537e-05	4.6900249451789e-05	2.41689626756438e-05	-3.12547687430637e-05
Archaea||Halobacteriota||Methanomicrobia||Methanomicrobiales||NA	csese_asia	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	NA	0	6.16297582203915e-32	3.23117426778526e-27	2.06795153138257e-24	-2.11758236813575e-22	1.51788304147971e-18	-8.67361737988404e-19	4.16333634234434e-17
Archaea||Halobacteriota||Methanosarcinia||Methanosarcinales||ANME-2c	csese_asia	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	ANME-2c	0	-3.85185988877447e-34	6.56332273143882e-28	2.58493941422821e-26	-1.32348898008484e-23	5.14996031930615e-19	1.0842021724855e-19	2.25514051876985e-17
Archaea||Halobacteriota||Methanosarcinia||Methanosarcinales||Methanoperedenaceae	csese_asia	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanoperedenaceae	3.06472547946356e-06	-4.68776597727631e-05	-7.32546458269019e-05	4.58836056366954e-05	8.79695544731832e-05	7.22439958674969e-05	0.00015409641510081	5.42410723964799e-05
Archaea||Halobacteriota||Methanosarcinia||Methanosarcinales||Methanosaetaceae	csese_asia	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosaetaceae	-0.0002335135940058	-0.000294180759355161	-0.000560229581835064	-2.18666547049627e-05	-1.19292024797376e-05	-0.000822367249447145	-0.000312857745214687	-5.6266330253602e-05
