"taxon"	"projection"	"kingdom"	"phylum"	"class"	"order"	"family"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"
"Bacteria||Chloroflexota||Chloroflexia||Kallotenuales||AKIW781"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	"Kallotenuales"	"AKIW781"	-9.68276955607641e-05	0.000545758435877543	-0.000797668755601238	0.000572117159457152	-0.00257093561350165	0.00279855697979885	-0.0021244780099491	-0.00185905331931479
"Bacteria||Chloroflexota||Chloroflexia||Kallotenuales||Kallotenuaceae"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	"Kallotenuales"	"Kallotenuaceae"	-9.61234846665926e-06	2.03223638965931e-05	-2.87100031353109e-05	9.49735127522154e-06	-6.61472913380342e-05	5.6914862734021e-05	-2.94483480046363e-05	-3.51843965208276e-05
"Bacteria||Chloroflexota||Chloroflexia||Kallotenuales||NA"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	"Kallotenuales"	NA	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Chloroflexia||NA||NA"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	NA	NA	-5.71577104755712e-06	3.28172767093792e-05	-0.000144690235586616	4.99665020210079e-05	-0.000393537947008944	0.000509860899208848	-0.000321394081352734	-0.000319928798767027
"Bacteria||Chloroflexota||Chloroflexia||Thermobaculales||Thermobaculaceae"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	"Thermobaculales"	"Thermobaculaceae"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Chloroflexia||Thermomicrobiales||AKYG1722"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	"Thermomicrobiales"	"AKYG1722"	-0.000191973357184381	0.000191639090888845	-0.00165432494454832	0.000723839327545316	-0.00486523046224452	0.00536114976275958	-0.00511471810172322	-0.00411994209676184
"Bacteria||Chloroflexota||Chloroflexia||Thermomicrobiales||JG30-KF-CM45"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	"Thermomicrobiales"	"JG30-KF-CM45"	-0.00164836709168038	0.00243213145454263	-0.00802174573714646	0.005234460808632	-0.0197687239159729	0.0260380628603233	-0.0205655635541738	-0.0194975857182049
"Bacteria||Chloroflexota||Chloroflexia||Thermomicrobiales||NA"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	"Thermomicrobiales"	NA	-6.18603287616019e-06	1.48917849801695e-05	-2.89548376905905e-05	2.18054039018497e-05	-6.87380056000905e-05	0.000123948865873282	-9.69112488818565e-05	-9.05128618996331e-05
"Bacteria||Chloroflexota||Chloroflexia||Thermomicrobiales||Thermomicrobiaceae"	"noneurope"	"Bacteria"	"Chloroflexota"	"Chloroflexia"	"Thermomicrobiales"	"Thermomicrobiaceae"	-0.000159666289692754	0.000429718214336292	-0.000638097898982834	0.000303941771777195	-0.00123045372286073	0.00155067200847299	-0.00123343014367762	-0.00111783827766534
"Bacteria||Chloroflexota||Dehalococcoidia||3051bac4-16||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"3051bac4-16"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Dehalococcoidia||661239||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"661239"	"Incertae Sedis"	-1.08171845161954e-05	6.6763349051537e-05	-2.34889414597039e-05	1.60400359666053e-05	-4.48334137688738e-05	0.000145567884321742	-0.000135534246554651	-4.27879826031094e-05
"Bacteria||Chloroflexota||Dehalococcoidia||Dehalococcoidales||Dehalococcoidaceae"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"Dehalococcoidales"	"Dehalococcoidaceae"	-1.23900716856007e-05	-1.53988750090595e-07	1.10663795166572e-05	1.48940915544272e-05	-2.26612759322933e-05	4.95599527443261e-06	-9.26435938535527e-06	-2.89103387950374e-05
"Bacteria||Chloroflexota||Dehalococcoidia||Dehalococcoidales||Dehalococcoidales Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"Dehalococcoidales"	"Dehalococcoidales Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Dehalococcoidia||Dehalococcoidales||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"Dehalococcoidales"	"Incertae Sedis"	-7.66373071475651e-06	2.9386002437356e-05	-4.32750694767385e-05	1.32432646115389e-05	-0.000137598101572262	0.000109135147283774	-0.000129806840822732	-0.000122762743246289
"Bacteria||Chloroflexota||Dehalococcoidia||DscP2||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"DscP2"	"Incertae Sedis"	-9.56907358822765e-06	2.0097723005975e-05	-7.75090247972539e-05	-1.18323334293273e-05	-0.00018799745775546	0.00021157610387605	-0.00020719998357189	-0.000150649719241093
"Bacteria||Chloroflexota||Dehalococcoidia||ER-E4-17||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"ER-E4-17"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Dehalococcoidia||FS117-23B-02||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"FS117-23B-02"	"Incertae Sedis"	-1.72306390671853e-05	3.79067251049776e-05	-8.8309926761744e-05	0.000109635216873165	-0.000261257888898745	0.00037000629419639	-0.000281815215436806	-0.000294330243319084
"Bacteria||Chloroflexota||Dehalococcoidia||FW22||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"FW22"	"Incertae Sedis"	-2.65134407222535e-05	6.05987463929474e-05	-0.000255454319917024	5.34254959313204e-05	-0.00068360169518193	0.000670903890475524	-0.000621254865226815	-0.000475531739750614
"Bacteria||Chloroflexota||Dehalococcoidia||GIF3||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"GIF3"	"Incertae Sedis"	-1.30909725721888e-05	-2.58225659673904e-06	-3.79000118806194e-05	4.78397965702424e-05	-6.80089659038077e-05	3.9662506114831e-05	1.48496711120587e-05	1.47796550569738e-05
"Bacteria||Chloroflexota||Dehalococcoidia||GIF9||AB-539-J10"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"GIF9"	"AB-539-J10"	-5.39487832477865e-06	1.62520969560617e-05	-1.02844685605308e-05	-2.84807809809147e-05	-4.04163590651263e-05	1.94560900549196e-05	-1.60609304616727e-05	2.22005543315168e-05
"Bacteria||Chloroflexota||Dehalococcoidia||GIF9||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"GIF9"	"Incertae Sedis"	-1.57581695678857e-05	8.55279489484159e-05	-0.000128507017058602	9.04400799185924e-05	-0.000430650699788852	0.000498567647777603	-0.000443479314842716	-0.000272191593831442
"Bacteria||Chloroflexota||Dehalococcoidia||H3||93"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"H3"	"93"	-2.04630548451234e-06	2.0095228280273e-06	-2.70360697729244e-05	1.56528942326494e-05	-9.24084882438217e-05	0.000123912123024695	-0.000106531642144085	-8.79023493346457e-05
"Bacteria||Chloroflexota||Dehalococcoidia||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"Incertae Sedis"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Dehalococcoidia||JdFR-54||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"JdFR-54"	"Incertae Sedis"	1.74313163246034e-06	1.45377267173577e-05	-2.80225812805238e-05	1.02510592591322e-05	-0.000113773440666266	0.00016649284529764	-0.000102137541718134	-9.39683338461892e-05
"Bacteria||Chloroflexota||Dehalococcoidia||MSBL5||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"MSBL5"	"Incertae Sedis"	-1.31422866317611e-05	4.17628826107702e-05	-0.000232713600111127	0.00012232046144341	-0.000701445030688227	0.00084373133761206	-0.000641010086610125	-0.000577872221480864
"Bacteria||Chloroflexota||Dehalococcoidia||NA||NA"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	NA	NA	-2.23048401426953e-05	6.94035708715239e-05	-0.000372321387387446	0.00016947852833682	-0.000997453689541472	0.00115965416611466	-0.000983242546508887	-0.000799577014905534
"Bacteria||Chloroflexota||Dehalococcoidia||Napoli-4B-65||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"Napoli-4B-65"	"Incertae Sedis"	-5.45449185973715e-06	-6.18941145436473e-08	-0.000144754871578512	3.15711267857454e-05	-0.000249925735653434	0.000348254687813663	-0.000265767862825272	-0.000350552969553356
"Bacteria||Chloroflexota||Dehalococcoidia||RBG-13-46-9||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"RBG-13-46-9"	"Incertae Sedis"	-3.43190476233891e-07	3.46711244818989e-05	-2.21664473430438e-05	4.01377347335843e-05	-0.000136701778715393	0.000136804080984055	-9.17740063385196e-05	-4.05376005372745e-05
"Bacteria||Chloroflexota||Dehalococcoidia||S085||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"S085"	"Incertae Sedis"	-0.000289799914991682	0.000816098494677971	-0.0021692755302806	0.00126775278773755	-0.00631337825602758	0.00698071701236293	-0.00643049392118636	-0.00509812446327008
"Bacteria||Chloroflexota||Dehalococcoidia||SAR202 clade||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"SAR202 clade"	"Incertae Sedis"	-0.000144576376794371	0.000433047005420314	-0.00064739084899145	0.000523135346811633	-0.00194391934988549	0.0019905998877898	-0.00152939780013337	-0.00125625103940289
"Bacteria||Chloroflexota||Dehalococcoidia||Sh765B-AG-111||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"Sh765B-AG-111"	"Incertae Sedis"	-2.79786848545558e-06	-4.4974840460779e-06	-5.93870954384654e-05	2.39403659710916e-05	-0.000144765296467296	0.000146764650315085	-0.000117871158000838	-0.000109477890336595
"Bacteria||Chloroflexota||Dehalococcoidia||Sh765B-TzT-20||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"Sh765B-TzT-20"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Dehalococcoidia||t0||6"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"t0"	"6"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Dehalococcoidia||vadinBA26||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Dehalococcoidia"	"vadinBA26"	"Incertae Sedis"	-3.47111427769373e-05	0.000105153433272471	-0.000314097506036165	0.000124118488944461	-0.000934569548571858	0.000898031917236372	-0.000911610555190407	-0.000649775168030193
"Bacteria||Chloroflexota||Gitt-GS-136||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Gitt-GS-136"	"Incertae Sedis"	"Incertae Sedis"	-0.000216742865463384	0.000480772436640884	-0.00138045412719127	0.00100834406531714	-0.00414559315129246	0.00494393816886829	-0.0043969811261805	-0.00329230839084497
"Bacteria||Chloroflexota||JG30-KF-CM66||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"JG30-KF-CM66"	"Incertae Sedis"	"Incertae Sedis"	-0.000310195713895848	0.000641256789740446	-0.00203511339830795	0.00100225952344488	-0.00608902058170209	0.00663269225688251	-0.00563964729264751	-0.00504103774201601
"Bacteria||Chloroflexota||KD4-96||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"KD4-96"	"Incertae Sedis"	"Incertae Sedis"	-0.00122325877973073	0.00204180664258899	-0.0110955690191011	0.005011098488446	-0.0296613624909764	0.0330191875410564	-0.0285503981671872	-0.0255286673955639
"Bacteria||Chloroflexota||Ktedonobacteria||B10-SB3A||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Ktedonobacteria"	"B10-SB3A"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||Ktedonobacteria||B12-WMSP1||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Ktedonobacteria"	"B12-WMSP1"	"Incertae Sedis"	-6.39681785268318e-06	4.66212855357717e-05	-9.68293737972829e-05	7.23703770048839e-05	-0.000299817786911241	0.000324420934638399	-0.000241941206046652	-0.000214704927684506
"Bacteria||Chloroflexota||Ktedonobacteria||C0119||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Ktedonobacteria"	"C0119"	"Incertae Sedis"	-0.000235636271595864	0.000402415702336942	-0.00252528068646366	0.00111269943406026	-0.00771877345368533	0.00794604699026573	-0.00765551233228422	-0.0060563984061138
"Bacteria||Chloroflexota||Ktedonobacteria||Ktedonobacterales||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"Ktedonobacteria"	"Ktedonobacterales"	"Incertae Sedis"	-2.88372957958008e-06	6.38129449577217e-05	-5.83000759409545e-05	0.000135148224598999	-0.00037892308534517	0.000311825131532153	-0.0002881887648909	-0.000253763557782034
"Bacteria||Chloroflexota||Ktedonobacteria||Ktedonobacterales||JG30-KF-AS9"	"noneurope"	"Bacteria"	"Chloroflexota"	"Ktedonobacteria"	"Ktedonobacterales"	"JG30-KF-AS9"	-0.000292106885141674	0.000655247618483935	-0.00212787080297807	0.00131634386078756	-0.00602273480229748	0.00651530957231399	-0.00593948134737092	-0.00472674809117294
"Bacteria||Chloroflexota||Ktedonobacteria||Ktedonobacterales||Ktedonobacteraceae"	"noneurope"	"Bacteria"	"Chloroflexota"	"Ktedonobacteria"	"Ktedonobacterales"	"Ktedonobacteraceae"	-0.000308119846904113	0.000918515591266297	-0.00182920889856412	0.00105566650003894	-0.00514339683787901	0.0055745746722588	-0.00467434873223236	-0.00357046472633383
"Bacteria||Chloroflexota||Ktedonobacteria||Ktedonobacterales||NA"	"noneurope"	"Bacteria"	"Chloroflexota"	"Ktedonobacteria"	"Ktedonobacterales"	NA	-9.28631078433846e-06	7.66630751615462e-06	-7.99787988206668e-06	-7.17099498051672e-06	-3.65663728536982e-05	5.96323036530526e-05	-2.65896704178951e-05	-3.57906659539404e-05
"Bacteria||Chloroflexota||Ktedonobacteria||NA||NA"	"noneurope"	"Bacteria"	"Chloroflexota"	"Ktedonobacteria"	NA	NA	-1.46163158505475e-05	1.01913119537837e-05	1.04458630167542e-05	-2.53066524584011e-06	-1.83443402327348e-05	5.87599364945346e-06	3.98533001323268e-05	1.38641640499291e-05
"Bacteria||Chloroflexota||N9D0||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"N9D0"	"Incertae Sedis"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||NA||NA||NA"	"noneurope"	"Bacteria"	"Chloroflexota"	NA	NA	NA	-0.000530164568354351	0.000392800979300331	-0.00220348220191112	0.00164863943542491	-0.00588886455167774	0.00761472311648951	-0.00626966667194831	-0.00544080850540478
"Bacteria||Chloroflexota||NLS2-31||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"NLS2-31"	"Incertae Sedis"	"Incertae Sedis"	-2.5012609847188e-06	1.40203309413862e-05	-1.63355707844952e-05	2.50901087589704e-05	-7.77308239970112e-05	6.95865672495485e-05	-7.88781344144445e-05	-4.99952832569238e-05
"Bacteria||Chloroflexota||OLB14||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"OLB14"	"Incertae Sedis"	"Incertae Sedis"	-0.000436444964664144	0.000489734556589221	-0.00449245119471505	0.00191176033245071	-0.012570164957811	0.0136972776050187	-0.0126192821239344	-0.0107168825303006
"Bacteria||Chloroflexota||P2-11E||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"P2-11E"	"Incertae Sedis"	"Incertae Sedis"	-9.99406606448649e-05	0.000379776750831681	-0.000642882517993921	0.00051654077250896	-0.00206272964359292	0.00244752929101869	-0.00195245991794155	-0.00146052348099195
"Bacteria||Chloroflexota||SHA-26||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"SHA-26"	"Incertae Sedis"	"Incertae Sedis"	-3.3882710807083e-05	0.000224466868581201	-0.000237614719196372	0.000240906905658653	-0.000974433961896015	0.00115895010765255	-0.000950986081459648	-0.000602695902937435
"Bacteria||Chloroflexota||SL56 marine group||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"SL56 marine group"	"Incertae Sedis"	"Incertae Sedis"	-3.6827564304904e-05	0.000125627519050487	-0.000317754779335505	-1.17513268686597e-05	-0.00067563796835344	0.000722501868499083	-0.000414185074810141	-0.0005520753413608
"Bacteria||Chloroflexota||TK10||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"TK10"	"Incertae Sedis"	"Incertae Sedis"	-0.000523862677535635	0.00119908347965473	-0.00451040130143693	0.00238820029688363	-0.0130397766618539	0.0142314309657439	-0.0128145820982345	-0.0101790056063997
"Bacteria||Chloroflexota||TK17||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"TK17"	"Incertae Sedis"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Chloroflexota||TK30||Incertae Sedis||Incertae Sedis"	"noneurope"	"Bacteria"	"Chloroflexota"	"TK30"	"Incertae Sedis"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||Cloacimonadaceae"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	"Cloacimonadaceae"	-0.000101645769825035	7.00405708024496e-05	-0.000717795100207207	0.000351256876739218	-0.00170192017057106	0.00214244072754779	-0.00166863401625676	-0.00151674117045653
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||GZKB75"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	"GZKB75"	0	0	0	0	0	0	0	0
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||Incertae Sedis"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	"Incertae Sedis"	-1.83242434873748e-06	-5.49930244195757e-06	-1.18091773060338e-05	7.25666717597493e-06	-1.45934128006074e-05	1.31179993313113e-05	-1.38014057656183e-05	-8.83872933350391e-06
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||LK-44f"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	"LK-44f"	-0.000187185775553904	-0.000168944866116001	-0.000196474733201955	0.000236598852029987	-1.37156073898403e-05	0.000570016970886549	-0.000472695832647254	-0.00049111851761841
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||NA"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	NA	-3.22195706796475e-05	2.66501803696321e-05	-0.000239141478643369	0.000131122932220206	-0.000637726676106265	0.00058415724188161	-0.000615297101530441	-0.000524645907067013
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||NK-L14"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	"NK-L14"	6.07456525724674e-07	1.97586577606887e-07	2.0651822497746e-06	-1.80194555245801e-06	7.56204043939007e-06	-1.63312227843244e-06	3.39776202842275e-06	-2.16841057323354e-06
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||PBS-18"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	"PBS-18"	-9.2862335856438e-06	1.45772269184005e-05	2.08204835228382e-05	3.66016156932134e-05	-2.127478733224e-05	3.11490024039683e-05	3.2661014592388e-05	-9.13653275820178e-05
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||SHA-41"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	"SHA-41"	-1.4377867106678e-05	1.52704081029835e-05	-5.08735173106873e-05	2.04830552862971e-05	-9.58276695239198e-05	0.000115464313814117	-0.000125973162373777	-0.000104273327231426
"Bacteria||Cloacimonadota||Cloacimonadia||Cloacimonadales||W27"	"noneurope"	"Bacteria"	"Cloacimonadota"	"Cloacimonadia"	"Cloacimonadales"	"W27"	-5.79045234093555e-05	-2.07687941311829e-05	-7.84635048948307e-05	0.000135943589637106	-0.000428867606919837	0.000597369212886719	-0.000516186162312391	-0.000472730285449808
"Bacteria||Coprothermobacterota||Coprothermobacteria||Coprothermobacterales||Coprothermobacteraceae"	"noneurope"	"Bacteria"	"Coprothermobacterota"	"Coprothermobacteria"	"Coprothermobacterales"	"Coprothermobacteraceae"	-0.000149854588194242	0.000409830995990517	-0.000608492417914549	0.000617513004443066	-0.00164564219185283	0.00219869132408503	-0.00166880770699531	-0.00116768243709138
"Bacteria||Cyanobacteriota||Cyanobacteriia||Chloroplast||Incertae Sedis"	"noneurope"	"Bacteria"	"Cyanobacteriota"	"Cyanobacteriia"	"Chloroplast"	"Incertae Sedis"	-0.0240879645812923	0.00979089231457798	-0.01980053737926	0.00928747627676534	-0.0352236639873486	0.0263840698787373	-0.0383222477367256	-0.03433652234335
"Bacteria||Cyanobacteriota||Cyanobacteriia||Cyanobacteriales||Chroococcidiopsaceae"	"noneurope"	"Bacteria"	"Cyanobacteriota"	"Cyanobacteriia"	"Cyanobacteriales"	"Chroococcidiopsaceae"	-0.000454991725280291	0.00076006238658823	-0.00146806033566917	0.00147758885619949	-0.00412011695169551	0.00541509013598014	-0.00266361983449541	-0.00296239835079639
"Bacteria||Cyanobacteriota||Cyanobacteriia||Cyanobacteriales||Coleofasciculaceae"	"noneurope"	"Bacteria"	"Cyanobacteriota"	"Cyanobacteriia"	"Cyanobacteriales"	"Coleofasciculaceae"	-0.000165483402724328	0.000114159011268268	-0.000285118945908219	0.00039098516693696	-0.00139604967164696	0.00162946539377115	-0.00117440467361813	-0.00101514846110365
"Bacteria||Cyanobacteriota||Cyanobacteriia||Cyanobacteriales||Cyanobacteriaceae"	"noneurope"	"Bacteria"	"Cyanobacteriota"	"Cyanobacteriia"	"Cyanobacteriales"	"Cyanobacteriaceae"	-3.56590630125758e-05	1.20063300222666e-05	-6.39177803332438e-05	6.28803088679646e-05	-0.000211125337910366	0.000238231307780874	-0.000232192830334447	-0.000214805377488362
